student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,skills.tech.python,skills.tech.excel,skills.tech.sql,skills.soft,family.siblings,family.income.father,family.income.mother,device1_type,device1_brand,device1_year,device2_type,device2_brand,device2_year,addr_postal,addr_city,addr_district
819,Thomas Rogers ,20,Female,0.0,+2262674539,Sandramouth,Unknown,1970-06-13 00:00:00,Unknown,0.0,pending,0.0,good,85.0,1995-11-10 00:00:00,"Christineview 27-kv, dom 19, Tashkent","['leave', 'address']",4.0,2.0,5.0,"['attack', 'surface']",0.0,609.0,212.0,laptop,HP,2016.0,phone,Samsung,2018.0,Unknown,Tashkent,Unknown
820,Unknown,0,Unknown,82.0,+9711114927,Scotthaven,Unknown,,Data Science,0.0,inactive,4.0,  excellent  ,234.0,1972-06-06 08:39:43,"Apartment 19, Larryland district, Tashkent, UZ, 100863",,,,,,,,,,,,,,,100863,Tashkent, Larryland district
821,Unknown,0,Female,80.0,Unknown,East Melissa,tuckerjeremy@giles.net,1991-11-05 00:00:00,Data Science,0.0,active,0.0,average,20800.0,1995-11-22 00:00:00,"156 Mack Ports, Floresbury",,,,,,,,,,,,,,,Unknown,Floresbury,Unknown
822,Sandra Allen,0,Female,0.0,+8453138332,New Joseph,Unknown,,Python,0.0,inactive,0.0,  excellent  ,25800.0,2022-12-02 17:50:40,"West Mark 17-kv, dom 41, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
823,Grace Russell ,20,Female,95.0,Unknown,North James,kellyromero@mccoy.biz,2009-07-17 00:00:00,Unknown,0.0,pending,0.0,good,250.0,1977-11-12 00:00:00,"0473 Hess Dam Suite 547, South Charles",,,,,,,,,,,,,,,Unknown,South Charles,Unknown
824,Unknown,0,Male,0.0,Unknown,Port Nathan,Unknown,2011-07-29 13:34:00,Unknown,0.0,inactive,0.0,  excellent  ,158.0,,"BROKEN,ADDRESS,DATA,,,","['Republican', 'dark']",3.0,5.0,5.0,"['each', 'focus']",5.0,625.0,1472.0,laptop,HP,2020.0,phone,Apple,2024.0,Unknown,Unknown,Unknown
825,Elizabeth Hawkins,22,Female,90.0,Unknown,East Alicia,Unknown,2015-04-20 00:00:00,Unknown,0.0,active,0.0,average,23900.0,1974-12-25 00:00:00,"Lake Annafurt 16-kv, dom 40, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
826,Unknown,21,Male,0.0,Unknown,Youngmouth,Unknown,1980-11-20 00:00:00,Unknown,0.0,inactive,0.0,None,270.0,1991-05-20 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
827,Douglas Matthews ,19,Female,0.0,+3919968082,Lake Donnaland,kevin36@yahoo.com,1984-09-26 10:03:00,Unknown,0.0,active,1.59,None,22900.0,1991-02-16 04:17:00,"BROKEN,ADDRESS,DATA,,,","['both', 'believe']",4.0,5.0,2.0,"['the', 'culture']",3.0,924.0,769.0,laptop,Lenovo,2018.0,phone,Samsung,2022.0,Unknown,Unknown,Unknown
828,Christian Butler,22,Male,71.0,Unknown,Lake Christophermouth,Unknown,2000-09-20 05:52:00,Unknown,0.0,active,0.0,excellent,299.0,1975-06-15 00:00:00,UZ 100216 Tashkent Johnchester,"['next', 'improve']",1.0,2.0,1.0,"['organization', 'catch']",5.0,356.0,313.0,laptop,Lenovo,2018.0,phone,Apple,2022.0,100216,Unknown,Unknown
829,Unknown,18,Unknown,0.0,Unknown,New Diane,Unknown,,Unknown,0.0,active,0.0,good,242.0,2016-04-25 15:12:40,"Lake Danielview 16-kv, dom 13, Tashkent","['night', 'officer']",4.0,5.0,3.0,"['relate', 'soldier']",0.0,1467.0,1312.0,laptop,HP,2019.0,phone,Xiaomi,2018.0,Unknown,Tashkent,Unknown
830,Kevin Hayes,20,Male,0.0,Unknown,South Amanda,tfisher@hotmail.com,2008-10-10 00:00:00,Data Science,0.0,active,0.0,good,156.0,2004-10-26 05:03:41,UZ 100066 Tashkent South Kaylastad,"['successful', 'show']",1.0,2.0,2.0,"['hit', 'together']",2.0,1335.0,309.0,laptop,HP,2019.0,phone,Xiaomi,2020.0,100066,Unknown,Unknown
831,Unknown,0,Male,0.0,+12616137847,West Christopherside,pday@hernandez.com,1992-09-16 00:00:00,Python,0.0,pending,0.0,None,92.0,1999-01-29 16:08:09,"88881 Craig Run Suite 270, Tonyfurt","['experience', 'party']",1.0,1.0,2.0,"['size', 'laugh']",2.0,517.0,535.0,laptop,HP,2021.0,phone,Xiaomi,2020.0,88881,Tonyfurt,Unknown
832,Carrie Gonzales ,0,Female,0.0,Unknown,Brandonshire,Unknown,1979-03-15 00:00:00,Unknown,0.0,pending,0.0,None,24200.0,1984-11-25 00:00:00,"BROKEN,ADDRESS,DATA,,,","['race', 'big']",4.0,5.0,4.0,"['goal', 'skill']",1.0,943.0,974.0,laptop,Dell,2019.0,phone,Samsung,2019.0,Unknown,Unknown,Unknown
833,Lauren Briggs ,20,Unknown,92.0,Unknown,Lake Jessica,Unknown,,Unknown,0.0,pending,0.0,  excellent  ,88.0,1992-07-28 04:15:23,"408 Dawn Drives, Lake Richard","['strategy', 'effect']",2.0,5.0,1.0,"['reduce', 'election']",1.0,647.0,1099.0,laptop,Lenovo,2016.0,phone,Xiaomi,2020.0,Unknown,Lake Richard,Unknown
834,Megan Roberts,21,Male,65.0,+4067595558,Bentonberg,Unknown,1989-09-04 00:00:00,Unknown,0.0,inactive,0.0,average,200.0,1983-09-11 00:00:00,"Apartment 11, North John district, Tashkent, UZ, 100241","['indicate', 'available']",3.0,2.0,3.0,"['choose', 'evidence']",4.0,1417.0,483.0,laptop,Lenovo,2022.0,phone,Xiaomi,2024.0,100241,Tashkent, North John district
835,Tiffany Beard ,0,Female,99.0,Unknown,Susanchester,Unknown,,Unknown,0.0,active,0.0,average,111.0,2003-07-05 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
836,April Bryant,20,Male,0.0,+8376267959,Joelhaven,Unknown,,Data Science,0.0,pending,1.49,None,13700.0,1974-03-13 20:49:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
837,Terry James,18,Unknown,74.0,Unknown,Josephburgh,Unknown,1979-05-06 07:09:48,Unknown,0.0,inactive,0.0,excellent,105.0,1970-12-11 13:04:36,"Jonesport 21-kv, dom 14, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
838,Unknown,0,Female,0.0,Unknown,West Matthew,Unknown,1971-08-23 10:16:03,Unknown,0.0,inactive,0.0,None,240.0,2025-07-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","['prepare', 'together']",5.0,2.0,1.0,"['prove', 'PM']",2.0,1153.0,761.0,laptop,HP,2021.0,phone,Apple,2021.0,Unknown,Unknown,Unknown
839,Willie Smith ,18,Male,0.0,Unknown,Daleland,nbaker@yahoo.com,1986-03-20 20:31:04,Unknown,0.0,active,0.0,good,21300.0,1995-05-10 10:19:00,"03191 Brooke Expressway, Katiemouth",,,,,,,,,,,,,,,03191,Katiemouth,Unknown
840,Ronald Wade ,0,Male,82.0,Unknown,New Kristine,Unknown,2011-03-06 00:00:00,Unknown,0.0,active,0.0,average,104.0,2012-07-06 00:00:00,"Apartment 47, Garciaborough district, Tashkent, UZ, 100793",,,,,,,,,,,,,,,100793,Tashkent, Garciaborough district
841,Unknown,20,Female,64.0,+2544281140,Frenchside,Unknown,,Data Science,100.0,active,0.0,None,109.0,2022-02-08 03:03:48,UZ 100459 Tashkent Andrewland,"['ask', 'model']",4.0,4.0,1.0,"['amount', 'try']",0.0,587.0,1190.0,laptop,Lenovo,2020.0,phone,Samsung,2022.0,100459,Unknown,Unknown
842,Jessica Schroeder,22,Female,76.0,Unknown,Blanchardhaven,morrisonchristopher@rodriguez.com,1975-02-22 00:00:00,Unknown,0.0,active,0.0,good,181.0,1981-02-13 03:39:00,UZ 100194 Tashkent North Hannahberg,,,,,,,,,,,,,,,100194,Unknown,Unknown
843,Michael Bell ,18,Unknown,80.0,+2696743191,Port Toddbury,Unknown,1995-07-15 00:00:00,Data Science,0.0,inactive,0.0,average,168.0,,"07099 Perez Forges, Joseborough",,,,,,,,,,,,,,,07099,Joseborough,Unknown
844,Amanda Diaz ,18,Female,73.0,+1655661846,North Theresa,Unknown,2004-06-20 00:00:00,Unknown,0.0,pending,0.0,None,9200.0,2013-05-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","['on', 'stock']",3.0,3.0,2.0,"['seven', 'fire']",3.0,610.0,461.0,laptop,Lenovo,2022.0,phone,Samsung,2018.0,Unknown,Unknown,Unknown
845,Michael Johnson ,19,Unknown,82.0,Unknown,Randytown,nmason@hotmail.com,2019-10-24 00:00:00,Python,0.0,pending,0.0,average,11100.0,1979-05-09 00:00:00,UZ 100473 Tashkent Scottmouth,,,,,,,,,,,,,,,100473,Unknown,Unknown
846,Unknown,19,Unknown,71.0,+7542475677,Johnview,Unknown,2018-12-09 21:28:50,Data Science,0.0,pending,0.0,None,76.0,2008-03-14 00:00:00,UZ 100817 Tashkent North Kelly,"['help', 'exist']",2.0,4.0,4.0,"['player', 'store']",3.0,973.0,366.0,laptop,Dell,2015.0,phone,Xiaomi,2020.0,100817,Unknown,Unknown
847,Derrick Cain ,20,Male,0.0,Unknown,East Angela,Unknown,1990-05-16 03:17:19,Data Science,0.0,pending,0.0,excellent,290.0,1973-03-15 11:00:23,"East Brittanychester 22-kv, dom 28, Tashkent","['million', 'democratic']",3.0,3.0,2.0,"['focus', 'such']",3.0,529.0,1141.0,laptop,Dell,2022.0,phone,Xiaomi,2022.0,Unknown,Tashkent,Unknown
848,Unknown,0,Male,0.0,+3883811205,Brooksport,Unknown,1982-06-08 00:00:00,Data Science,0.0,inactive,0.0,  excellent  ,243.0,2002-05-16 22:20:00,"BROKEN,ADDRESS,DATA,,,","['consumer', 'expect']",1.0,5.0,3.0,"['suggest', 'artist']",3.0,522.0,1255.0,laptop,Lenovo,2024.0,phone,Apple,2019.0,Unknown,Unknown,Unknown
849,Steven Powell,20,Unknown,71.0,+3423057171,West Brittanybury,Unknown,2025-03-14 00:00:00,Unknown,0.0,inactive,2.89,None,188.0,2003-03-09 00:00:00,UZ 100398 Tashkent Jeremyland,"['reality', 'similar']",4.0,4.0,3.0,"['able', 'blue']",1.0,1298.0,1314.0,laptop,Dell,2024.0,phone,Xiaomi,2022.0,100398,Unknown,Unknown
850,Unknown,20,Unknown,87.0,Unknown,Paulfort,chambersjames@yahoo.com,2002-07-08 00:00:00,Python,0.0,pending,1.81,average,5000.0,,"40380 Rodriguez Harbor, New Samantha","['process', 'rather']",3.0,4.0,3.0,"['explain', 'might']",4.0,1108.0,1251.0,laptop,Lenovo,2016.0,phone,Xiaomi,2021.0,40380,New Samantha,Unknown
851,Unknown,0,Female,0.0,Unknown,Aguilarfort,dclark@hotmail.com,1976-05-27 00:00:00,Unknown,0.0,pending,0.0,  excellent  ,110.0,1974-06-21 00:00:00,"Juanburgh 25-kv, dom 35, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
852,Catherine Powell ,18,Unknown,0.0,+8810060039,Powellmouth,garywilson@gmail.com,2016-01-31 14:22:00,Unknown,91.0,inactive,0.0,average,158.0,,"Apartment 33, South Andrewport district, Tashkent, UZ, 100176",,,,,,,,,,,,,,,100176,Tashkent, South Andrewport district
853,Justin Garcia,20,Female,0.0,+1786845405,New Ryan,Unknown,1993-02-05 00:09:40,Unknown,0.0,pending,0.0,  excellent  ,96.0,1993-09-04 20:42:00,"Rodriguezmouth 29-kv, dom 31, Tashkent","['man', 'mission']",3.0,2.0,3.0,"['coach', 'moment']",2.0,766.0,1329.0,laptop,Lenovo,2023.0,phone,Samsung,2020.0,Unknown,Tashkent,Unknown
854,Unknown,0,Male,66.0,+3501622490,South Kristintown,thomasamanda@hotmail.com,1971-03-10 08:36:23,Data Science,0.0,pending,0.0,None,188.0,2023-05-29 00:00:00,UZ 100538 Tashkent Lake Patricia,"['during', 'difference']",2.0,5.0,1.0,"['ok', 'environmental']",4.0,770.0,294.0,laptop,Dell,2024.0,phone,Apple,2022.0,100538,Unknown,Unknown
855,Judith Williams,20,Female,0.0,+4138458795,Port Ericville,Unknown,,Unknown,0.0,pending,0.0,excellent,22700.0,1981-11-13 00:00:00,"Apartment 22, Wheelerville district, Tashkent, UZ, 100676","['region', 'must']",1.0,5.0,3.0,"['leg', 'think']",2.0,1437.0,1390.0,laptop,Lenovo,2019.0,phone,Apple,2020.0,100676,Tashkent, Wheelerville district
856,Andrea Luna,0,Male,0.0,+9060904285,Brentside,Unknown,2003-06-15 00:00:00,Unknown,0.0,inactive,0.0,excellent,16400.0,1972-04-12 06:59:13,"BROKEN,ADDRESS,DATA,,,","['station', 'son']",1.0,5.0,1.0,"['I', 'bed']",3.0,1431.0,1217.0,laptop,Dell,2021.0,phone,Samsung,2021.0,Unknown,Unknown,Unknown
857,Julia Higgins,18,Unknown,54.0,+2764342162,East Jennamouth,Unknown,1992-02-15 18:54:25,Unknown,0.0,active,0.0,good,21000.0,1997-01-21 00:00:00,UZ 100673 Tashkent Brendahaven,"['create', 'kitchen']",2.0,2.0,4.0,"['week', 'kitchen']",3.0,469.0,1117.0,laptop,Dell,2020.0,phone,Xiaomi,2020.0,100673,Unknown,Unknown
858,Hailey Porter,18,Male,90.0,+4435269877,Jacobfort,Unknown,2020-03-28 06:06:51,Unknown,69.0,inactive,0.0,average,134.0,1998-01-14 00:00:00,"Apartment 16, Heatherport district, Tashkent, UZ, 100632",,,,,,,,,,,,,,,100632,Tashkent, Heatherport district
859,Kevin King,20,Female,88.0,+15255318835,Garytown,meganobrien@brown-bartlett.org,2014-04-13 00:00:00,Python,90.0,pending,0.0,good,139.0,2006-03-20 00:00:00,"Barnettshire 20-kv, dom 48, Tashkent","['build', 'task']",1.0,2.0,5.0,"['expert', 'race']",4.0,1404.0,1152.0,laptop,Lenovo,2018.0,phone,Xiaomi,2023.0,Unknown,Tashkent,Unknown
860,Unknown,21,Unknown,50.0,Unknown,Port Rhonda,Unknown,2015-02-07 00:00:00,Unknown,0.0,active,0.0,average,18000.0,1993-04-22 07:05:04,"76896 Walker Crossroad Suite 276, Port Frederickbury",,,,,,,,,,,,,,,76896,Port Frederickbury,Unknown
861,Unknown,19,Unknown,0.0,+14848159087,New Briannaside,Unknown,2023-06-05 19:35:00,Unknown,76.0,inactive,0.0,good,87.0,1975-06-21 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
862,Unknown,18,Male,76.0,Unknown,Kellyport,melissa44@nelson.com,2024-10-29 00:00:00,Unknown,0.0,active,0.0,None,106.0,,"Keithville 16-kv, dom 47, Tashkent","['season', 'much']",1.0,4.0,2.0,"['spend', 'all']",3.0,1281.0,1226.0,laptop,Lenovo,2021.0,phone,Xiaomi,2024.0,Unknown,Tashkent,Unknown
863,Unknown,21,Male,84.0,Unknown,Port Thomas,Unknown,1998-05-31 03:39:00,Unknown,0.0,inactive,0.0,None,87.0,2020-11-11 12:46:00,"Benderburgh 26-kv, dom 23, Tashkent","['rate', 'start']",1.0,2.0,3.0,"['edge', 'role']",5.0,700.0,768.0,laptop,Lenovo,2020.0,phone,Xiaomi,2021.0,Unknown,Tashkent,Unknown
864,Unknown,20,Female,0.0,Unknown,East Kendraborough,edward98@yahoo.com,1989-10-02 06:49:00,Unknown,100.0,active,0.0,good,143.0,1971-04-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","['believe', 'religious']",5.0,3.0,3.0,"['treat', 'civil']",3.0,828.0,775.0,laptop,Dell,2017.0,phone,Xiaomi,2022.0,Unknown,Unknown,Unknown
865,Kayla Arroyo,20,Female,0.0,+8413293989,Hicksfurt,Unknown,1995-09-23 00:00:00,Unknown,0.0,inactive,3.64,  excellent  ,157.0,2007-12-27 00:00:00,"BROKEN,ADDRESS,DATA,,,","['million', 'difference']",1.0,1.0,2.0,"['front', 'fight']",5.0,1080.0,1422.0,laptop,Lenovo,2019.0,phone,Samsung,2019.0,Unknown,Unknown,Unknown
866,Unknown,21,Unknown,0.0,Unknown,South Brandon,Unknown,1995-06-05 00:00:00,Unknown,74.0,inactive,0.0,None,18600.0,1981-10-11 00:00:00,"BROKEN,ADDRESS,DATA,,,","['fall', 'garden']",5.0,2.0,3.0,"['main', 'money']",0.0,1401.0,869.0,laptop,HP,2016.0,phone,Apple,2022.0,Unknown,Unknown,Unknown
867,Jessica Wilkinson ,22,Female,0.0,+7077851092,Clarkborough,Unknown,2025-11-08 00:00:00,Unknown,0.0,pending,0.0,average,59.0,2012-09-29 05:08:40,"North Bobby 7-kv, dom 41, Tashkent","['agent', 'provide']",4.0,3.0,1.0,"['phone', 'write']",2.0,879.0,705.0,laptop,HP,2015.0,phone,Apple,2024.0,Unknown,Tashkent,Unknown
868,Unknown,20,Female,0.0,Unknown,Meganstad,Unknown,2022-10-23 00:00:00,Unknown,0.0,inactive,0.0,excellent,22700.0,2001-01-26 00:00:00,"24542 Kirby Parks, Wilsontown",,,,,,,,,,,,,,,24542,Wilsontown,Unknown
869,Kelly Santos,19,Male,73.0,Unknown,West Raymondville,Unknown,2009-12-10 00:00:00,Unknown,0.0,inactive,0.0,  excellent  ,127.0,1986-10-02 11:14:00,"BROKEN,ADDRESS,DATA,,,","['practice', 'week']",1.0,2.0,2.0,"['to', 'dog']",0.0,200.0,419.0,laptop,Dell,2020.0,phone,Apple,2021.0,Unknown,Unknown,Unknown
870,Unknown,19,Female,87.0,+9558146166,South Christopherview,jacksonphilip@jones.info,2010-09-19 00:00:00,Python,0.0,active,0.0,None,154.0,1988-05-13 19:21:00,"Lake Kimberlyside 7-kv, dom 18, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
871,Sarah Juarez ,19,Female,0.0,Unknown,Anneshire,robersonrhonda@petersen.com,,Python,0.0,inactive,0.0,  excellent  ,66.0,2005-05-29 14:10:00,"8578 Carr Plains, West Erik",,,,,,,,,,,,,,,Unknown,West Erik,Unknown
872,Stephanie Anderson ,21,Unknown,0.0,+8112516010,Reedland,Unknown,2006-03-22 00:00:00,Python,0.0,pending,0.0,good,184.0,,UZ 100769 Tashkent East Jonathan,,,,,,,,,,,,,,,100769,Unknown,Unknown
873,Unknown,0,Unknown,0.0,+6544034572,New Kathleentown,Unknown,2010-06-30 00:00:00,Unknown,0.0,inactive,0.0,excellent,27000.0,2022-06-13 00:00:00,"Apartment 38, Santosside district, Tashkent, UZ, 100536","['sound', 'sell']",1.0,5.0,2.0,"['team', 'however']",0.0,637.0,1423.0,laptop,Lenovo,2022.0,phone,Samsung,2020.0,100536,Tashkent, Santosside district
874,Justin Smith,0,Unknown,0.0,Unknown,East Anita,kevin23@hotmail.com,,Data Science,0.0,active,0.0,  excellent  ,140.0,2013-12-02 23:13:25,UZ 100318 Tashkent Mcculloughview,"['movie', 'guy']",4.0,4.0,1.0,"['friend', 'gas']",1.0,613.0,385.0,laptop,HP,2023.0,phone,Apple,2019.0,100318,Unknown,Unknown
875,Karen Hall,18,Unknown,0.0,+3217188171,Lake David,Unknown,1982-10-31 00:00:00,Unknown,0.0,active,0.0,average,226.0,,"74391 Alexandra Knoll, South Taylorland","['economy', 'financial']",1.0,2.0,4.0,"['fast', 'major']",1.0,602.0,585.0,laptop,Dell,2018.0,phone,Samsung,2018.0,74391,South Taylorland,Unknown
876,Unknown,20,Male,0.0,+7028711474,Jessicamouth,hopkinsjulie@gmail.com,2015-05-24 00:00:00,Unknown,0.0,pending,0.0,  excellent  ,13900.0,2002-01-25 00:00:00,"East Brucemouth 3-kv, dom 17, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
877,Haley Fowler ,0,Female,0.0,+8262259854,Charleschester,alexkent@travis.com,,Unknown,0.0,active,2.52,None,195.0,1973-05-24 00:00:00,"Rodriguezshire 21-kv, dom 15, Tashkent","['focus', 'economic']",2.0,1.0,2.0,"['including', 'girl']",0.0,1335.0,616.0,laptop,Lenovo,2022.0,phone,Apple,2021.0,Unknown,Tashkent,Unknown
878,Andrea Young,0,Female,62.0,+3633650213,East Alexander,Unknown,,Unknown,0.0,active,0.0,good,219.0,1991-04-27 00:00:00,"05295 Kendra Plain, South Christinaview",,,,,,,,,,,,,,,05295,South Christinaview,Unknown
879,Yesenia Nguyen ,19,Female,77.0,+14193648953,Tylermouth,williamscarolyn@gmail.com,2011-08-22 00:00:00,Python,0.0,active,0.0,average,57.0,2005-04-02 13:45:11,"West Keith 1-kv, dom 11, Tashkent","['reach', 'direction']",3.0,3.0,2.0,"['among', 'fear']",4.0,547.0,1382.0,laptop,Dell,2017.0,phone,Xiaomi,2023.0,Unknown,Tashkent,Unknown
880,Unknown,19,Female,74.0,+9478129259,Henryburgh,chernandez@yahoo.com,1984-03-30 07:37:28,Data Science,0.0,active,0.0,None,268.0,1995-09-22 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
881,Jasmine Wilcox,21,Unknown,0.0,+18861195751,Claytonchester,kelsey14@yahoo.com,1970-02-05 00:00:00,Data Science,94.0,active,0.0,None,250.0,2012-05-28 22:15:05,UZ 100315 Tashkent Leahchester,"['wonder', 'camera']",3.0,2.0,4.0,"['will', 'success']",2.0,1159.0,697.0,laptop,Lenovo,2021.0,phone,Xiaomi,2019.0,100315,Unknown,Unknown
882,Eric Gonzales,21,Male,84.0,+0821728165,South Donaldtown,Unknown,2005-10-30 07:28:00,Unknown,86.0,inactive,0.0,good,152.0,1982-10-08 00:00:00,"Apartment 36, Johnsonbury district, Tashkent, UZ, 100549",,,,,,,,,,,,,,,100549,Tashkent, Johnsonbury district
883,Curtis Cox ,0,Unknown,92.0,+4364635172,Johnbury,shawna25@hotmail.com,1993-10-25 00:00:00,Python,0.0,active,0.0,excellent,91.0,1999-03-24 00:00:00,UZ 100062 Tashkent Robertsonview,"['establish', 'assume']",3.0,1.0,1.0,"['family', 'religious']",4.0,251.0,353.0,laptop,Lenovo,2022.0,phone,Xiaomi,2021.0,100062,Unknown,Unknown
884,Unknown,22,Unknown,72.0,Unknown,Hernandezville,kristincarter@willis.com,1994-07-23 11:13:29,Python,0.0,inactive,0.0,excellent,249.0,2012-06-07 00:00:00,UZ 100602 Tashkent Port Alexanderborough,"['moment', 'return']",3.0,4.0,2.0,"['base', 'with']",4.0,1165.0,653.0,laptop,HP,2022.0,phone,Apple,2018.0,100602,Unknown,Unknown
885,Mark Mccall ,19,Unknown,0.0,Unknown,Millerhaven,qvincent@gmail.com,2008-03-27 08:42:00,Unknown,0.0,active,0.0,  excellent  ,83.0,2006-07-01 09:24:00,"8483 Kenneth Harbor, West Miguelton","['something', 'not']",3.0,4.0,4.0,"['bring', 'customer']",0.0,1484.0,846.0,laptop,HP,2021.0,phone,Apple,2024.0,Unknown,West Miguelton,Unknown
886,Thomas Nelson,0,Male,0.0,+0012273549658,East Michael,Unknown,1972-09-27 00:00:00,Unknown,0.0,pending,0.0,good,88.0,1970-08-27 00:00:00,"Apartment 25, East Justin district, Tashkent, UZ, 100910","['message', 'head']",3.0,2.0,4.0,"['forward', 'capital']",3.0,1428.0,1036.0,laptop,Dell,2019.0,phone,Apple,2024.0,100910,Tashkent, East Justin district
887,Danielle Baker ,21,Unknown,97.0,+3460213140,Port Joshuabury,Unknown,2011-03-18 20:14:00,Unknown,0.0,pending,0.0,None,247.0,1978-02-14 00:00:00,"4332 Tanner Village Suite 017, East Michaelside",,,,,,,,,,,,,,,Unknown,East Michaelside,Unknown
888,John Barrera ,0,Female,74.0,+6794872404,Teresaville,Unknown,2017-10-24 17:10:37,Unknown,0.0,inactive,0.0,good,10600.0,2002-01-23 13:10:09,"699 David Valleys Apt. 047, Salasberg",,,,,,,,,,,,,,,Unknown,Salasberg,Unknown
889,Christina Harris ,18,Female,63.0,Unknown,North Thomasmouth,Unknown,1974-05-27 00:00:00,Unknown,0.0,inactive,0.0,good,202.0,1970-10-10 00:00:00,"Apartment 30, Jonathanshire district, Tashkent, UZ, 100993",,,,,,,,,,,,,,,100993,Tashkent, Jonathanshire district
890,Unknown,22,Unknown,82.0,Unknown,Lake Carrie,Unknown,1977-12-18 01:56:00,Python,0.0,active,0.0,good,82.0,1970-06-24 12:21:00,UZ 100591 Tashkent Lopezland,"['team', 'force']",1.0,4.0,3.0,"['particular', 'avoid']",1.0,951.0,1067.0,laptop,HP,2021.0,phone,Samsung,2018.0,100591,Unknown,Unknown
891,Robin Potts,18,Female,63.0,+0004440093,North Mistymouth,Unknown,2019-06-27 15:35:00,Unknown,0.0,active,0.0,  excellent  ,228.0,,"Apartment 42, North Brittany district, Tashkent, UZ, 100625","['skill', 'less']",3.0,4.0,5.0,"['friend', 'court']",5.0,1344.0,730.0,laptop,Dell,2023.0,phone,Apple,2020.0,100625,Tashkent, North Brittany district
892,David Sanders ,18,Female,65.0,+0010965546473,Shawnbury,Unknown,,Data Science,0.0,active,4.39,None,76.0,1983-09-28 16:25:06,"Robinsonland 17-kv, dom 50, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
893,William Kennedy ,0,Female,72.0,+5990136858,Hollymouth,Unknown,2007-01-08 00:00:00,Unknown,0.0,active,0.0,excellent,77.0,2008-03-04 00:00:00,"Apartment 28, Erinport district, Tashkent, UZ, 100647",,,,,,,,,,,,,,,100647,Tashkent, Erinport district
894,Mrs. Kristy Payne ,20,Unknown,61.0,+7389638793,New Caseyside,adamskyle@hotmail.com,2011-04-07 15:53:00,Unknown,0.0,active,0.0,average,87.0,2011-11-21 00:00:00,"Apartment 26, Penaborough district, Tashkent, UZ, 100472","['wife', 'his']",3.0,3.0,2.0,"['out', 'player']",3.0,658.0,918.0,laptop,HP,2018.0,phone,Xiaomi,2023.0,100472,Tashkent, Penaborough district
895,Brandon Miles ,18,Female,88.0,Unknown,North Laurastad,Unknown,2023-11-19 00:00:00,Unknown,83.0,active,0.0,None,264.0,1999-06-21 18:00:39,"78495 Brittany Trail, East Kendraview",,,,,,,,,,,,,,,78495,East Kendraview,Unknown
896,Melissa Cortez,21,Female,68.0,+5217949150,Port Melissaburgh,joe35@lopez-anderson.com,1988-03-31 00:00:00,Python,0.0,inactive,0.0,average,20600.0,1990-06-17 00:00:00,"BROKEN,ADDRESS,DATA,,,","['film', 'again']",5.0,3.0,1.0,"['back', 'pick']",5.0,1202.0,568.0,laptop,HP,2017.0,phone,Apple,2018.0,Unknown,Unknown,Unknown
897,Unknown,0,Female,0.0,+6411588646,East Davidhaven,Unknown,1986-09-12 00:00:00,Unknown,0.0,pending,0.0,None,10700.0,,UZ 100152 Tashkent East Angie,"['someone', 'generation']",1.0,3.0,5.0,"['game', 'lead']",3.0,693.0,1475.0,laptop,Dell,2015.0,phone,Samsung,2023.0,100152,Unknown,Unknown
898,Alejandro Pierce ,0,Male,63.0,+6607984278,North Jennifer,Unknown,1975-12-06 00:00:00,Unknown,0.0,active,0.0,excellent,247.0,1994-09-23 00:00:00,"Apartment 3, West Madisonberg district, Tashkent, UZ, 100586",,,,,,,,,,,,,,,100586,Tashkent, West Madisonberg district
899,Unknown,0,Female,0.0,+2056628875,Williamsmouth,Unknown,,Data Science,0.0,pending,0.0,good,225.0,,"Apartment 35, Velasquezfurt district, Tashkent, UZ, 100998",,,,,,,,,,,,,,,100998,Tashkent, Velasquezfurt district
